timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total
"(4, 22)",12663.441970675,1531696.065825,7777.334892441667,890976.3842391666,21923.282591158335,573132.6910900001,45648.248737500006
"(4, 23)",13252.239299891666,1588185.0837558333,8009.2621007,903482.1786333334,25025.644874216665,612302.9001625,47372.016461
"(5, 0)",7515.281568895161,905978.7391508064,5578.798119379032,641022.3705096775,4220.26002391129,236481.42837580646,24264.076147983873
"(5, 1)",6074.154583516129,718641.4091379032,4284.271997217742,489450.63920806453,5383.460199774193,203718.5601185484,20085.868308548386
"(5, 2)",4759.02048241129,585544.0017540322,3380.223139112903,396807.04715967743,6149.9095198064515,166793.09958040324,15790.506881733872
"(5, 3)",4387.1485329838715,523382.01594354835,3059.6748736774193,353174.8726879032,7306.3139784193545,149814.90505379034,13098.009938903226
"(5, 4)",4418.329286717742,527897.5236943548,2975.6866549596775,343165.84443548386,9466.134847161291,161805.93184685486,13456.87302548387
"(5, 5)",4760.120387088709,570877.7943491936,3027.574940419355,352285.22476935486,11553.17315483871,191583.6615454839,15455.084012354839
"(5, 6)",5632.616660532258,667432.950408871,3390.619151306452,388351.4143217742,13884.000022483871,245505.8765105645,19685.93448216129
"(5, 7)",6850.805777443548,831353.8365282258,4036.9351676774195,459825.458741129,17924.553240387097,327479.7810862903,26117.936943951612
"(5, 8)",8564.249600169354,1028971.6188830646,4228.79275257258,564088.7169669354,20442.02569835484,411375.6964943548,33058.85078419355
"(5, 9)",7209.454262773387,1117573.0806379032,2866.178999100807,627853.0209379033,19761.766102782258,432961.175575,36994.7459508871
"(5, 10)",3932.249228355161,1090611.2963620967,132.72294299401614,636651.6304016128,15811.89665208871,403015.8843846774,35127.27082943548
"(5, 11)",472.47832299798387,1033791.5175209678,-2897.786859596452,628020.4974927419,14739.00426196774,359406.2536354839,31618.134689354836
"(5, 12)",-3642.1799743974198,983626.7974362903,-6394.033712575806,619675.4423701613,10471.43173964516,323275.77699435485,30203.23201967742
"(5, 13)",-6739.397790129517,923354.7192016129,-9150.009905443549,604023.6153120968,7145.396543991935,284094.25563548383,28088.739586532258
"(5, 14)",-9278.027104196774,876624.5145362903,-11198.697978193548,596444.7369185485,5044.851497862903,249734.55749516128,25396.6684133871
"(5, 15)",-10178.37866544355,810234.7702467742,-11921.250115370967,574020.4761362904,3495.7553012338713,210252.37758709677,22463.05026532258
"(5, 16)",-10020.982985951612,778964.2546669355,-11465.493158975805,569825.4704193549,2457.140795395161,186485.54078387097,20195.19551919355
"(5, 17)",-8003.577460322581,811517.9258483871,-9480.071576580645,606101.4001088709,1967.751294292742,183714.08075241937,19733.556007016126
"(5, 18)",-3992.3399648258064,911739.8489419356,-5760.786912848387,687054.9420193548,1815.825380807258,201489.92138387097,21378.833778387096
"(5, 19)",552.1315687541935,1032333.2870685484,-1526.6575145971774,772658.5084814515,1858.4223672564517,232368.2184935484,25445.335477096774
"(5, 20)",4211.823605787903,1075109.0286516128,2257.770154861452,801799.0305330645,1996.5674245830646,244771.4199919355,26546.08716048387
"(5, 21)",6746.972368137097,1065144.816680645,4793.0048763064515,793438.6821129032,2130.331747931452,243208.20701693548,26362.573608870967
"(5, 22)",8311.268652798388,1045154.7648104839,6412.46300683871,777030.3303645162,2398.173999094355,240417.28004354838,25292.843016048388
"(5, 23)",8747.503341217742,1021130.3506096775,6777.799651733871,752256.4634298387,2874.8894160483874,240444.4154201613,25553.033432419357
"(6, 0)",7132.8058396999995,852730.6558983333,5466.077345966667,612784.0370649999,3075.9054355366666,214776.02734499998,22088.688155166667
"(6, 1)",5716.2184421833335,677195.6791875,4170.656250275,476891.33547416667,3585.02412964,178919.20732916667,17791.0546795
"(6, 2)",4448.91768285,544666.6761125,3284.97530765,387199.19842000003,3957.183396945833,139993.74833191666,13521.579355633332
"(6, 3)",3935.746490483333,477180.38858,2897.4950657,343759.11508,4771.0750451799995,117695.36275083333,10973.361489516667
"(6, 4)",3884.8380509083336,466239.62803,2840.6628814833334,327286.1553583333,6348.579686440833,121631.20267466667,10967.2552448
"(6, 5)",4003.944131333333,490318.485575,2776.023989891667,329410.0862308333,7684.137221405834,140720.80959791664,12499.7696428
"(6, 6)",4586.700855075001,559706.57814,3052.1522145666668,356108.07315916667,9309.296121133335,178520.56282891665,15768.931886266666
"(6, 7)",5531.210328566666,686737.36151,3509.854485683333,412397.04853916663,12395.672531225,240962.70445025002,20977.280558916667
"(6, 8)",6244.740993066666,843984.470795,3118.050187425,497963.0108258333,13942.352047125,304859.58775,27201.578699
"(6, 9)",4813.474006907501,921839.4749925,1555.60499313525,555840.2365183333,12842.081281241666,322511.04204083333,30656.284815916668
"(6, 10)",1457.1868913611665,909197.0045191667,-1326.9707666315,570787.7163808333,9662.632234291666,299200.9055541667,29544.774916333332
"(6, 11)",-1986.4793754403333,880879.9722125,-4438.192859493333,572310.5852608333,8739.856523866667,272881.2576675,26942.285030916668
"(6, 12)",-5121.382281030001,862801.8288133333,-7322.8973543,573507.2088333333,6089.467561609167,256830.242795,26387.266011749998
"(6, 13)",-7616.538614374999,841652.1488483333,-9601.890943616667,572858.06164,4278.4833067025,239468.91201499998,25068.664749916665
"(6, 14)",-9372.794921683333,823189.942945,-11134.822385091666,575873.9163958334,3191.864369044167,220464.5820075,23674.145817416666
"(6, 15)",-10146.963451933332,777948.4058625001,-11715.5776552,562499.5274275,2264.81972694,192661.51922416667,20530.877130999997
"(6, 16)",-9748.561995283333,754008.81933,-11085.282379866667,559802.9385508334,1730.592455265,173806.52256916664,18682.048466666667
"(6, 17)",-7845.0881715025,787169.8036266667,-9165.36101134925,595616.7000816667,1411.5816482833334,171492.37684583335,18643.794844166667
"(6, 18)",-4443.448909221584,886831.1474741666,-6044.693791526917,675640.5135024999,1474.0059720716667,189393.1085875,20313.870660083332
"(6, 19)",45.63540174800001,996345.2722466666,-1823.5592783991667,751664.8169558333,1677.9998605266667,219242.98997583333,23760.676385916668
"(6, 20)",3686.7381142116665,1034318.6903541667,1719.9958087562666,774036.8791075,1848.9043572241667,232947.21264666665,25485.592504916665
"(6, 21)",6145.438519616667,1015818.892555,4199.598977308333,758207.6831941666,1990.6708403283333,230668.45310416666,24947.847904000002
"(6, 22)",7462.000818275,993247.2261691667,5623.892286808334,739119.1496183333,2145.81594948,227967.05104166668,24018.140427666665
"(6, 23)",8062.6676573,964799.3756216667,6232.274704825,713823.3615425001,2482.434102184167,224969.18443416667,23535.871827166666
"(7, 0)",7536.794949806451,886300.349491129,6121.866738233871,677107.0518419355,1466.0734194798385,187585.0466282258,20143.340905403227
"(7, 1)",6033.272120790322,697792.7752137097,4837.1020106612905,531515.023183871,1324.889603576613,149263.39267741938,15682.56456717742
"(7, 2)",4638.810968258064,546453.9979572581,3839.924488096774,430275.6395879032,1112.1341519193547,104001.07325411291,11067.189810056452
"(7, 3)",3863.686020846774,455245.33453145163,3318.163398451613,371676.6052064516,1143.6376664370969,74398.67133814516,8036.792064774194
"(7, 4)",3609.5782719354843,413796.0774629033,3094.160968895161,340414.51754677424,1501.3441936145161,64939.46783604839,6929.697330645162
"(7, 5)",3412.770294177419,403699.1369580645,2893.875662637097,326582.73853306455,1929.0343046685482,67789.74559612903,7393.1406400967735
"(7, 6)",3593.946119330645,429871.2450669355,2990.3277704999996,334378.9353701613,2469.1161368225808,84058.82434330645,8962.697811564516
"(7, 7)",4234.316142306452,505388.58818064514,3251.5715119435486,369831.69185887097,3581.3945010330644,119075.97822741936,12896.502472314516
"(7, 8)",4908.138834717742,642460.7467959677,2984.936450137097,447898.54392741935,4456.1884423467745,171690.70005080645,18396.752294766127
"(7, 9)",3331.3767724454838,733359.0385088709,1180.2715268851612,512843.7032774194,4133.606759951613,194788.14868951612,21600.54069169355
"(7, 10)",-29.04904457927419,764380.598498387,-1949.8810455171774,545782.7161282258,3136.3462681975807,194312.68196532258,21151.609028790324
"(7, 11)",-3599.112008965081,787443.0310241936,-5449.562644007338,569789.0999959677,2892.7145108137097,193626.523975,21128.39600266129
"(7, 12)",-6888.60770592371,821190.1652193549,-8718.177054823387,596802.0227056452,2098.70347833629,200796.08236612903,21505.234119112905
"(7, 13)",-9744.82449388871,838654.596607258,-11411.454983919355,618185.4638120969,1558.7292331024194,197552.55089758063,21372.20630830645
"(7, 14)",-11228.212542596775,853198.275076613,-12697.74865155645,641543.2236080646,1379.0390232596774,189851.66012016128,20436.104983709676
"(7, 15)",-12006.913610580646,835641.6485459678,-13385.847889475806,644888.9547927419,1146.6666964725807,171074.95313064515,18536.724613870967
"(7, 16)",-11310.453597564518,829144.6693008065,-12553.667030540322,654297.5410975807,955.9585545306451,156790.9111169355,17110.5751033871
"(7, 17)",-9154.006265741937,870112.3489306452,-10421.324645862904,695230.8979096775,993.8646361758065,156836.10506854838,17052.492465080646
"(7, 18)",-5388.220921458871,968588.0948669355,-6809.477808421774,774097.9793056451,1005.2900252282259,174934.73225564515,18544.394761209678
"(7, 19)",-722.9378447529839,1075207.5365120969,-2405.7239196994356,849846.7510669355,1139.233469370968,202206.0863983871,22017.183685241936
"(7, 20)",3316.9984653862903,1106561.91725,1497.3127979992742,865918.0642524193,1341.9793303137099,215598.63331451613,23699.74261798387
"(7, 21)",6491.195877201613,1087864.5808193549,4652.820783266129,850137.4840209677,1360.157516332258,213057.8453919355,23307.12928137097
"(7, 22)",8086.996248669354,1056985.2215435484,6457.889909153226,825696.5081814517,1393.9083387709677,207814.37296451614,22077.958285564517
"(7, 23)",8702.331707669355,1016004.1885475806,7146.912759258064,790200.0236096774,1386.9392234524194,203009.961666129,21416.01994314516
"(8, 0)",7362.86293008871,862272.1742887096,5967.724963911291,656942.8438846774,1523.1002174362902,184777.42708870966,19029.799539274194
"(8, 1)",5844.9280300080645,669385.3528274193,4702.186219806452,506959.47250887094,1359.3534756354838,145564.22081854838,15495.07773830645
"(8, 2)",4426.330206588709,523201.2939290323,3679.204170435484,409653.4583927419,1181.1872233419354,101427.41923991936,10940.750555370969
"(8, 3)",3785.305505564516,439028.40168548387,3195.883331604839,356312.820316129,1272.4032032354837,73661.874235,7790.855200056451
"(8, 4)",3474.217312725806,401954.0259524193,3002.7369849032257,328917.3989548387,1527.753352364516,64530.476104919355,6967.412273846774
"(8, 5)",3366.4255053951615,395379.81416612904,2864.7418343548384,318509.7117524193,1870.1882575217742,67667.34199508064,7328.218792612903
"(8, 6)",3605.984410564516,424189.0399870968,2974.0268859112903,328616.2211693548,2383.408836858871,83861.43836814517,9328.08364223387
"(8, 7)",4182.728207362903,506549.4317435484,3253.3913998145163,368837.09576451615,3482.258291483871,121099.65755774193,13129.026450814516
"(8, 8)",5800.978195032258,651902.1086040323,3758.371248201613,449714.23557580647,4653.879433959677,178507.90379516128,19008.037220274193
"(8, 9)",4745.615035951612,745511.7816306452,2515.926725807258,510440.88882903225,5056.818255330645,207564.28312822583,22457.466618064518
"(8, 10)",2113.877814207984,769005.4094330645,1.5758042501612994,535522.6741717742,4228.764542088709,206944.39983387096,22312.82399645161
"(8, 11)",-867.5632980137096,782496.0161104839,-2955.910018685807,551539.636751613,3992.925397951613,205173.0662282258,21780.52905483871
"(8, 12)",-3938.5356245041935,802380.946364516,-5873.405171200807,569524.0583153225,2783.7999079935485,208032.33779838707,22052.283922661292
"(8, 13)",-6890.831550659999,808639.603383871,-8533.888016870967,585269.5783653226,2089.555155241129,199857.53115322583,21437.695276935483
"(8, 14)",-8834.132569560485,816456.3069169356,-10386.793639024194,605212.3087024194,1598.7967820943547,189681.92342177418,19976.272703064515
"(8, 15)",-9766.527296373388,799174.2788685483,-11034.314452258064,610087.7045137096,1335.6460079580645,169347.5533298387,18412.677450725805
"(8, 16)",-9377.825431589677,796193.4426451613,-10561.303708677418,622840.6355975806,1140.520506691129,155137.54772903226,17080.13830112903
"(8, 17)",-7223.481195151612,841984.7441370968,-8499.27890324113,667966.4889491936,1008.6893145524193,156171.79008306452,16834.503023709676
"(8, 18)",-3578.145146713226,945334.431166129,-5106.310690765242,750609.1289854839,1065.2113695,174881.77086370968,18769.187931129032
"(8, 19)",932.2762667086613,1051744.8462887097,-809.5650410657258,825506.5095346774,1236.6757569766128,202852.45496290323,22147.200206451613
"(8, 20)",4759.0914439717735,1083141.1378225808,2880.462776176613,843275.120116129,1371.7259731008066,214771.7722112903,23719.74520403226
"(8, 21)",7414.852026967742,1061825.5102524194,5632.473097419355,825740.9138322581,1436.3834315669355,211579.2129153226,23068.588445967744
"(8, 22)",8813.39289885484,1034091.1797604838,7183.681525104838,803831.2986129032,1585.2064921064516,206674.0373048387,22000.551202822582
"(8, 23)",8597.534594209677,999046.6140830645,7017.163731798387,773120.3577693548,1553.4729246330646,202931.25896451614,21450.317857177422
"(9, 0)",6919.524852483333,815774.3309058334,5218.006052425,592015.7014275,2946.3768707299996,199780.46745166666,21026.499520916666
"(9, 1)",5280.995605225,634991.1221441666,3858.1417876333335,448419.0588841667,3564.1649685366665,165999.36455,16999.716400333335
"(9, 2)",4257.318419691666,516776.358365,3121.7547918916666,366865.4778616667,3997.842616766667,132856.48314275,13062.702063008333
"(9, 3)",3828.1007076250003,464117.645125,2781.6172162666667,331732.6169883333,4899.267166549999,116372.71312658333,11132.142198058335
"(9, 4)",3778.83029815,463024.2883833333,2711.9823547583337,320795.2060375,6626.34761415,124277.36291608334,11319.549996283335
"(9, 5)",4057.988482066667,495629.8012858333,2746.4476866583336,327571.23838833335,8093.210119258333,146999.80138825002,12961.894612066668
"(9, 6)",4718.8236574,573629.5564883334,3042.795868625,358009.85488166666,9959.818211433334,189323.82582275002,16335.337284608333
"(9, 7)",5871.241142566667,715753.1490916667,3611.706896216667,420705.00144416664,13251.969054633335,259539.1738925,22254.701032583333
"(9, 8)",8485.6312875,909983.9254125,4559.998883241667,517153.2656625,16405.926331275,346983.3112541667,29425.558253833333
"(9, 9)",8613.67793755,1038425.9226858333,4209.633290015,586453.023895,18187.134509125,399274.68351249996,34519.07214233333
"(9, 10)",5089.076423514167,1038608.814925,1276.9929078451667,601661.4866933334,15615.0055431,387277.57091999997,34055.15184466667
"(9, 11)",1287.6229774517499,970812.7138125,-2032.5566797836332,589026.1824525,13932.525640033333,337623.320165,30223.880928416667
"(9, 12)",-3089.9570139395832,902730.0407866667,-5851.398586293333,573668.0120741667,9242.8648328,292018.136245,27811.015799916666
"(9, 13)",-6190.624497837916,840017.4923266667,-8451.199625163334,560808.6942758333,5331.024712235,248529.8319125,25370.01085075
"(9, 14)",-8234.44439005,801810.3006775001,-10041.560507008333,558536.8960183334,3336.9985712733333,217199.05418083334,22749.150191166667
